Protein,p_value,q_value,fold_change
sp|P52553|PFD6_YEAST,0.9082823277872365,1.0,-0.018122889060245246
sp|P00330|ADH1_YEAST,0.5254206503008594,1.0,-0.03032043275759528
sp|P07278|KAPR_YEAST,0.23075646542670702,1.0,0.026240462423109623
sp|P53731|ARPC2_YEAST,0.18882849159228385,1.0,0.2977175757361117
sp|P24276|SSD1_YEAST,0.001290124707761344,0.20347895797092358,0.29365398036823304
sp|P00899|TRPE_YEAST,0.07601163378781432,1.0,-0.03212684074415151
sp|P40531|GVP36_YEAST,0.08625853806215264,1.0,-0.03943283339646464
sp|Q06505|IWS1_YEAST,0.2988537976747002,1.0,-0.24782378357532853
sp|P40319|ELO3_YEAST,0.8463059186152968,1.0,-0.07126430894747315
sp|P15303|SEC23_YEAST,0.8823212046149559,1.0,0.07764226592776881
sp|P38911|FKBP3_YEAST,0.04669735447018652,1.0,0.4150084387484614
sp|P32582|CBS_YEAST,0.3419558881505578,1.0,0.05367390037516064
sp|P40037|HMF1_YEAST,0.16689638898305711,1.0,1.052083479133855
sp|P32521|PAN1_YEAST,0.6273335290963521,1.0,-0.1422684828369601
sp|Q07551|KAR_YEAST,0.7728784623140568,1.0,-0.6047236501081006
sp|P14904|AMPL_YEAST,0.37908978095720186,1.0,-0.052002409918269876
sp|Q03558|OYE2_YEAST,0.04900714716850623,1.0,0.024555673001290402
sp|P07703|RPAC1_YEAST,0.4809934059603054,1.0,-0.07442977214091002
sp|P35179|SC61G_YEAST,0.22142428780960244,1.0,-0.07631585408144659
sp|P38858|SOL3_YEAST,0.6136592997729562,1.0,0.05724764692030604
sp|P29704|FDFT_YEAST,0.8042166551633706,1.0,-0.31182107933318015
sp|P39744|NOC2_YEAST,0.8167649211551584,1.0,-0.21344597658509734
sp|P25586|KRR1_YEAST,0.3893507457056031,1.0,0.14558666870809844
sp|P23254|TKT1_YEAST,0.6398055466363117,1.0,0.09424510966204913
sp|P38631|FKS1_YEAST,0.7310649145468879,1.0,-0.30166157548729977
sp|P38715|GRE3_YEAST,0.6257929534298732,1.0,-0.608585836111045
sp|P40991|NOP2_YEAST,0.1095599465922067,1.0,0.05103152991570197
sp|O14467|MBF1_YEAST,0.6238075815688363,1.0,0.02215820689138977
sp|P43561|FET5_YEAST,0.17746993214625387,1.0,-0.30060792864956287
sp|P25087|ERG6_YEAST,0.7249816829739943,1.0,0.035976821796299685
sp|P39743|RV167_YEAST,0.1523654485479808,1.0,0.14240019233786091
sp|P38817|GGA2_YEAST,0.11312660551780747,1.0,-0.6623485369904492
sp|P09624|DLDH_YEAST,0.23069209956678177,1.0,0.33034662134209514
sp|P25375|PRTD_YEAST,0.38316085496608254,1.0,-0.050353223271443426
sp|P36018|YPT52_YEAST,0.9048021871829743,1.0,-0.5411811250029395
sp|P38115|ARA1_YEAST,0.1879157859448879,1.0,-0.42222493095574887
sp|P48164|RS7B_YEAST,0.3505465847032994,1.0,0.1222754342463445
sp|P53860|PDR16_YEAST,0.3188631128899231,1.0,-0.10689170029059092
sp|P18239|ADT2_YEAST,0.5852132033365933,1.0,0.009669133390572427
sp|P26637|SYLC_YEAST,0.4298102802903866,1.0,-0.008964539321686752
sp|P38791|DHYS_YEAST,0.47591049466151836,1.0,-0.038153231453388926
sp|Q06252|YL179_YEAST,0.42400137748947764,1.0,0.006327524937412103
sp|Q03690|CLU_YEAST,0.667029196293075,1.0,-0.08345222687209487
sp|P27614|CBPS_YEAST,0.22261379280056756,1.0,-0.14944203173378234
sp|P48837|NUP57_YEAST,0.8412662073388706,1.0,-0.884144387965535
sp|P22943|HSP12_YEAST,0.20504654921131069,1.0,0.4114045820695531
sp|Q01662|MAP1_YEAST,0.017210020503490138,1.0,0.49371480594389505
sp|P05694|METE_YEAST,0.5676578228481565,1.0,0.13532505529641803
sp|P20081|FKBP_YEAST,0.17050432847801256,1.0,-0.12993599380885712
sp|P21965|MCK1_YEAST,0.21069250825443514,1.0,0.15501296261625397
sp|P38286|MKAR_YEAST,0.21632217096599898,1.0,0.24280163224172924
sp|Q01080|RPA49_YEAST,0.02966068709253785,1.0,0.5147518654837935
sp|P38986|ASPG1_YEAST,0.9213295171321219,1.0,-0.010498149869933915
sp|P29952|MPI_YEAST,0.4029665355454913,1.0,-0.0533942130887084
sp|P53622|COPA_YEAST,0.001863038171349507,0.2644551779662073,0.3626533096180804
sp|P22768|ASSY_YEAST,0.12893367279556592,1.0,0.6067595597623834
sp|P32454|APE2_YEAST,0.020730288208159614,1.0,0.09762763697332116
sp|P38788|SSZ1_YEAST,0.6561222803165547,1.0,-0.0029782617340764262
sp|P39517|DHH1_YEAST,0.6585587704153969,1.0,-0.0835995754093742
sp|Q05359|ERP1_YEAST,0.5056226730019862,1.0,0.03399194488726209
sp|Q12285|MDY2_YEAST,0.9071197055356417,1.0,0.043860393398433214
sp|P47079|TCPQ_YEAST,0.10433304068054935,1.0,-0.03311433839573752
sp|P40462|TM108_YEAST,0.5476034788553946,1.0,-0.0766605253011079
sp|Q08208|NOP12_YEAST,0.21295336208520865,1.0,0.027721149913768173
sp|Q12466|TCB1_YEAST,0.8224398446442377,1.0,-0.3964596604972703
sp|P40961|PHB1_YEAST,0.03956949219032724,1.0,0.5093333249259248
sp|P38333|ENP1_YEAST,0.9340383912116392,1.0,-0.9242791809986569
sp|P07213|TOM70_YEAST,0.8730457641845094,1.0,-0.5913352547805328
sp|P06780|RHO1_YEAST,0.12022496250937795,1.0,-0.6382690866622921
sp|P14540|ALF_YEAST,0.02571140993344003,1.0,0.16561841644090336
sp|P28274|URA7_YEAST,0.5440403366737945,1.0,-0.27450673524254693
sp|P18759|SEC18_YEAST,0.05962634355583209,1.0,0.1671518507953218
sp|P32614|FRDS_YEAST,0.9807906994907752,1.0,-0.7689700035796577
sp|P53598|SUCA_YEAST,0.5956864211433228,1.0,-0.5774990308034802
sp|P38088|SYG_YEAST,0.5482860507189175,1.0,0.01644170635216936
sp|P53235|EIF2A_YEAST,0.7980033828886944,1.0,0.18957639129203763
sp|P47018|MTC1_YEAST,0.04904333171124824,1.0,0.09901359660967621
sp|P39079|TCPZ_YEAST,0.8142512099418697,1.0,-0.0489767848699616
sp|P50094|IMDH4_YEAST,0.06436122820490237,1.0,0.6305807686732271
sp|Q06489|MTNA_YEAST,0.018091302891518453,1.0,1.092099145679373
sp|P10591|HSP71_YEAST,0.3159776025003528,1.0,0.2034139961490998
sp|P53252|PIL1_YEAST,0.0664613210148737,1.0,-0.22209247238957186
sp|P26784|RL16A_YEAST,0.5589610195408898,1.0,-0.43094098702989825
sp|Q08985|SAM4_YEAST,0.9238846865040377,1.0,-0.7295226765879192
sp|Q08193|GAS5_YEAST,0.7800473008193443,1.0,0.11353394316543941
sp|P19524|MYO2_YEAST,0.1324543786762566,1.0,0.5464835503240622
sp|P46969|RPE_YEAST,0.54778901500269,1.0,-0.07275430572566854
P00915ups|CAH1_HUMAN_UPS,0.003648675986214002,0.4407859606154212,1.3182676036317735
sp|P41807|VATH_YEAST,0.8464986770556782,1.0,0.022631795237299634
sp|Q03103|ERO1_YEAST,0.01902439105907682,1.0,1.0120095283387105
sp|P29509|TRXB1_YEAST,0.15947878868719165,1.0,-0.051284502403402855
sp|P40581|GPX3_YEAST,0.742169733896686,1.0,-1.0539201464024401
sp|P16387|ODPA_YEAST,0.6687077228006133,1.0,-0.03437726184454044
sp|P41811|COPB2_YEAST,0.37388433239304336,1.0,0.22300742152764652
sp|P05319|RLA2_YEAST,0.010895818096364526,0.8748597606010503,1.5767088021425781
sp|P35719|MRP8_YEAST,0.2550110781577751,1.0,-0.04218640228930104
sp|P00937|TRPG_YEAST,0.07979927227468459,1.0,0.6914276344876944
sp|P01123|YPT1_YEAST,0.00280414073181978,0.3618573866356492,1.2342520062166082
sp|P32457|CDC3_YEAST,0.007334241509989187,0.6610053435617217,0.6311473864076396
sp|Q08220|GSHB_YEAST,0.2002864340591064,1.0,-0.13697707271865114
sp|Q03640|TCB3_YEAST,0.027709258225782376,1.0,0.5000162559277843
sp|P32473|ODPB_YEAST,0.05599557329028651,1.0,0.6437482422084055
sp|P34760|TSA1_YEAST,0.09602581362527358,1.0,0.3297785482022082
sp|P33775|PMT1_YEAST,0.037360496847325037,1.0,0.06127067075900925
sp|P38968|SEC31_YEAST,0.01248791818518771,0.9384184899475656,0.2124956229589902
sp|Q00055|GPD1_YEAST,0.8590584516028446,1.0,-0.06685148058866641
sp|Q02776|TIM50_YEAST,0.20504728983475343,1.0,-1.0167622372925056
sp|P00812|ARGI_YEAST,0.6563159544968644,1.0,0.13384785768214455
sp|P25342|CDC10_YEAST,0.39145367763302163,1.0,0.058990707182852375
sp|Q04493|PFD5_YEAST,0.775165237262502,1.0,-0.0820165286026242
sp|P32337|IMB3_YEAST,0.5810483631450805,1.0,-0.3105230947672126
sp|Q03835|GLRX3_YEAST,0.027393958840507576,1.0,0.5954779936978554
P05413ups|FABPH_HUMAN_UPS,2.7437885420219617e-05,0.022489292027906047,3.340540567338771
sp|Q12746|PGA3_YEAST,0.7757075435333458,1.0,-0.03850751075742398
P00167ups|CYB5_HUMAN_UPS,0.03531574511783514,1.0,1.6963009996240128
sp|P52910|ACS2_YEAST,0.0008761004905367259,0.1529906835170805,-0.1199051087441454
sp|P25379|STDH_YEAST,0.08012445377705893,1.0,0.7751775334335372
sp|P32381|ARP2_YEAST,0.2441295425967017,1.0,0.5498250811944416
sp|Q12159|YRA1_YEAST,0.8573538010442994,1.0,0.14056673410940487
sp|P38934|BFR1_YEAST,0.05810533562185117,1.0,0.13683500332238094
sp|P15180|SYKC_YEAST,0.005310630621264581,0.5419052710883354,0.44159711159731857
sp|P38075|PDX3_YEAST,0.1200548202792796,1.0,0.3962677461928112
sp|P39958|GDI1_YEAST,0.2294377839949106,1.0,-0.24189638056816776
sp|P23248|RS3A2_YEAST,0.8010415544630687,1.0,-0.10683646652868077
sp|P53131|PRP43_YEAST,0.021877102956049693,1.0,0.4840407773512361
sp|Q03161|YMY9_YEAST,0.23175369190972187,1.0,0.03687968815524982
sp|P32568|SNQ2_YEAST,0.2940459821085953,1.0,0.0803040971572037
sp|Q12449|AHA1_YEAST,0.4923506063769344,1.0,0.01765575359777749
sp|P40517|YRB2_YEAST,0.6697808820991185,1.0,-0.34765745055206665
sp|P10081|IF4A_YEAST,0.2717148793113034,1.0,0.2335329099847698
sp|P25605|ILV6_YEAST,0.810020245232555,1.0,0.04168024417781405
sp|P39990|SNU13_YEAST,0.8475031389073493,1.0,-0.02415131177552728
sp|P53090|ARO8_YEAST,0.6992735517371177,1.0,-0.007393038997229631
sp|Q02931|UTP17_YEAST,0.6167749190562578,1.0,-0.12780255971622304
sp|P05626|ATPF_YEAST,0.3416856188855037,1.0,-0.0162233096711392
sp|P25293|NAP1_YEAST,0.07787008816051234,1.0,0.7478214990015175
sp|P04807|HXKB_YEAST,0.0016787561849428425,0.2488791613702853,0.47686634363985486
sp|P09733|TBA1_YEAST,0.4960593177692886,1.0,0.1717755105277726
sp|P53615|CAN_YEAST,0.3026302413368611,1.0,-0.16695122461079404
sp|P28272|PYRD_YEAST,0.5568024115002783,1.0,-1.2099866439753963
sp|P28834|IDH1_YEAST,0.022580790844174317,1.0,0.4994950703252804
sp|Q04373|PUF6_YEAST,0.5175179474048289,1.0,-0.48084401972275437
sp|P38626|NCB5R_YEAST,0.3927659375629715,1.0,-0.4557865902846845
sp|P38197|PLPHP_YEAST,0.6956149999801363,1.0,-0.42017825585173324
P08758ups|ANXA5_HUMAN_UPS,0.0005484780580499745,0.10540583200667294,2.0652444970087616
sp|P00958|SYMC_YEAST,0.006314384359777113,0.5975442569353645,0.3749929504721822
sp|P28707|SBA1_YEAST,0.21180869606336314,1.0,0.45914471553966685
sp|P51601|GCH1_YEAST,0.041002923344592546,1.0,0.4558908274832887
sp|P47912|LCF4_YEAST,0.0785513481320457,1.0,-0.058036937543175425
sp|P40327|PRS4_YEAST,0.07678279781383747,1.0,0.3979299568164894
sp|Q03655|GAS3_YEAST,0.08331502489466333,1.0,-0.20736834185516764
sp|P07262|DHE4_YEAST,0.04289912937113268,1.0,0.1999339208781996
sp|P28777|AROC_YEAST,0.34901139431127537,1.0,-0.09176823454770844
sp|P23638|PSA3_YEAST,0.8215276889732717,1.0,-0.02048047062942704
sp|P12695|ODP2_YEAST,0.1880636086090163,1.0,0.0255461713802794
sp|P54885|PROA_YEAST,0.4155384992370236,1.0,-0.061464156938599857
sp|P07342|ILVB_YEAST,0.42795918124198845,1.0,-0.2045540760390092
P00918ups|CAH2_HUMAN_UPS,4.330951714678626e-05,0.022489292027906047,2.4600351716582316
sp|P53081|NIF3_YEAST,0.9551578037308542,1.0,-0.6337324532112009
sp|Q01477|UBP3_YEAST,0.9422792175654916,1.0,-0.7067661244455336
sp|P25367|RNQ1_YEAST,0.0946391305145667,1.0,0.7006488631570358
sp|P23542|AATC_YEAST,0.45904876945875694,1.0,0.2542265277651342
sp|P47143|ADK_YEAST,0.7145865855608968,1.0,-0.008692814311026354
sp|P32565|RPN2_YEAST,0.3908359672580694,1.0,-0.22709494013273246
sp|P38203|LSM2_YEAST,0.7108413019336342,1.0,-0.5327772146247103
sp|P16603|NCPR_YEAST,0.8893182176275364,1.0,-0.44573145314581514
sp|P33299|PRS7_YEAST,0.943432486468067,1.0,-0.08668697051110197
REV__sp|P33892|GCN1_YEAST,0.00978639913160501,0.8293511180861736,0.8662204310175081
sp|P38624|PSB1_YEAST,0.15252358166998178,1.0,0.22044489754831234
sp|P49573|CTR1_YEAST,0.028690422441396357,1.0,0.5662364509729763
P51965ups|UB2E1_HUMAN_UPS,4.667550951915524e-05,0.022489292027906047,3.0261103417205453
sp|P12945|NAT1_YEAST,0.11478871959538726,1.0,-0.041667752986751336
sp|P40093|YEY6_YEAST,0.05158711373542786,1.0,-0.024547572264144907
sp|Q12265|KPR5_YEAST,0.011457905723792468,0.8911949100362357,0.7347700570952598
sp|P30822|XPO1_YEAST,0.44819701935345957,1.0,-0.433287318538925
sp|Q06218|DBP9_YEAST,0.17275719128947511,1.0,0.47022325704156387
sp|P14843|AROF_YEAST,0.006486728916447868,0.6037904323493537,1.3799505199350879
sp|P33204|ARPC4_YEAST,0.9897867627745168,1.0,-0.15318731661564478
sp|P10869|AK_YEAST,0.6916546549334277,1.0,-0.4365953461758186
sp|Q04869|YM94_YEAST,0.7619584532009376,1.0,0.15127036223038814
P01008ups|ANT3_HUMAN_UPS,0.013372220512480087,0.9734177023356294,1.5411720207102586
P63279ups|UBC9_HUMAN_UPS,0.003958300876533899,0.4586728516653837,2.0921581488856784
sp|P07256|QCR1_YEAST,0.4426692976309433,1.0,0.3783760904014386
sp|P40970|LCB2_YEAST,0.8287498413485643,1.0,-0.19922541300422245
sp|P49435|APT1_YEAST,0.1879615265984072,1.0,0.05940516199177459
sp|P39940|RSP5_YEAST,0.00045356495117194557,0.09538191471608022,2.443730375320799
sp|P47122|GPN1_YEAST,0.062467364975093656,1.0,0.5460964884795647
sp|Q06406|LSM6_YEAST,0.89220792693646,1.0,0.06713422519999135
sp|P31412|VATC_YEAST,0.6169712542073488,1.0,0.06797710065739437
sp|P40047|ALDH5_YEAST,0.02644483148488498,1.0,0.5618590928847931
sp|P10080|SSBP1_YEAST,0.08748485955295923,1.0,0.28636580799737105
sp|P07260|IF4E_YEAST,0.30836188677533405,1.0,0.08220802933483522
sp|P33201|MRT4_YEAST,0.265563707323242,1.0,0.10510540174843896
sp|P41819|DIM1_YEAST,0.9151416818723692,1.0,-0.049130628502291294
sp|P16550|APA1_YEAST,0.015590194854887732,1.0,0.5319605885631706
sp|Q12377|RPN6_YEAST,0.40073236279786983,1.0,-0.06671965805486717
sp|Q08641|AB140_YEAST,0.7634812354538012,1.0,0.137660432452981
sp|P53184|PNC1_YEAST,0.23984022860360457,1.0,-0.13777085617639706
sp|P07273|TFS2_YEAST,0.9935432142390117,1.0,-0.577505834820433
sp|P39007|STT3_YEAST,0.09524281652012925,1.0,0.2829125682822049
sp|P40303|PSA4_YEAST,0.11129585384059792,1.0,0.44598178669404387
sp|P00359|G3P3_YEAST,0.2906413459153242,1.0,-0.06472379381078319
sp|P49090|ASNS2_YEAST,0.15226801617252095,1.0,0.2234157924630562
sp|P12385|ERF1_YEAST,0.3320698744380349,1.0,-0.09658978941901131
sp|P43616|DUG1_YEAST,0.9340592900467017,1.0,0.11786040594240266
sp|P53852|SYC_YEAST,0.3640396231094317,1.0,-0.4504368192689383
sp|P28319|CWP1_YEAST,0.158396223006648,1.0,0.11177370022661126
sp|P39077|TCPG_YEAST,0.8349093435056186,1.0,-0.8440368492254287
sp|P32495|NHP2_YEAST,0.2923445303567797,1.0,0.5303964194080285
sp|P50095|IMDH3_YEAST,0.09761407661742191,1.0,0.5401123734851332
sp|P48836|VATG_YEAST,0.2579338289015919,1.0,0.2008728081615665
sp|P32939|YPT7_YEAST,0.45049906038253773,1.0,0.1156727170357037
sp|P32558|SPT16_YEAST,0.22039404354298034,1.0,-0.14168255524864767
sp|P14743|NMT_YEAST,0.28725873273109626,1.0,0.10524635110032143
sp|P34227|PRX1_YEAST,0.09523489309322218,1.0,0.2553579397409044
sp|Q04439|MYO5_YEAST,0.011394005649528995,0.8911949100362357,1.494216528796331
sp|P07347|ARD1_YEAST,0.7629513729534989,1.0,-0.05917944513388207
sp|Q02326|RL6A_YEAST,0.8454155019169577,1.0,-0.21586637068306777
sp|P30656|PSB5_YEAST,0.013837422249879326,0.9945312073363989,0.7153367040770484
sp|Q05016|YM71_YEAST,0.6122749854876186,1.0,0.09297244759916407
sp|P38264|PHO88_YEAST,0.666716836150852,1.0,-0.19504206792843032
sp|P06101|CDC37_YEAST,0.005828939827211197,0.5799863290780968,1.0225211372657999
sp|P38427|TSL1_YEAST,0.9398274965202137,1.0,-1.4889153092018077
sp|P47176|BCA2_YEAST,0.03098768893348778,1.0,0.9514979724338537
sp|P02557|TBB_YEAST,0.189691770986561,1.0,-0.47480867475491584
sp|P50861|RIB4_YEAST,0.24509235659534603,1.0,-0.10695098442288753
sp|Q04344|HNT1_YEAST,0.18554522046398234,1.0,0.2173375868410877
sp|P43582|WWM1_YEAST,0.002917400736321711,0.36810684005296057,1.329173938221401
sp|P11412|G6PD_YEAST,0.8524883680145328,1.0,-0.2084380479214604
sp|P09064|IF2B_YEAST,0.22476472385119975,1.0,0.10302230730988408
sp|P53883|NOP13_YEAST,0.5857878693916052,1.0,-0.571993367582575
sp|P39986|ATC6_YEAST,0.08698615317771281,1.0,0.11451679098513207
sp|P38910|CH10_YEAST,0.4955778527750224,1.0,0.2228517583359615
sp|P20606|SAR1_YEAST,0.5005236288311277,1.0,-0.11602600750616876
sp|Q3E772|LSO2_YEAST,0.02648175667751501,1.0,0.6826854199816239
sp|P17891|CLC1_YEAST,0.8527383288585892,1.0,-0.2221055607503697
sp|P25491|MAS5_YEAST,0.8395214541230358,1.0,-0.3882918499282291
sp|P34730|BMH2_YEAST,0.20899102868802596,1.0,-0.017039786659439688
sp|P02406|RL28_YEAST,0.47123586175817556,1.0,-0.03593433529833945
sp|P15703|BGL2_YEAST,0.6365780965786585,1.0,-0.13062568047894363
sp|P47154|STE24_YEAST,0.2934975334679778,1.0,0.03438853083691784
sp|P07257|QCR2_YEAST,0.1626445647375483,1.0,0.06446286212532684
sp|P15565|TRM1_YEAST,0.4509573066253265,1.0,-0.4554007857488962
sp|P41057|RS29A_YEAST,0.40244660900451756,1.0,-0.0687165689750368
sp|P46672|ARC1_YEAST,0.34382478742120764,1.0,0.06871870425195938
sp|P40215|NDH1_YEAST,0.34418980489050727,1.0,-0.39242995452680096
sp|P32368|SAC1_YEAST,0.02481937761449349,1.0,-0.0396034329978817
sp|P53691|PPID_YEAST,0.9581499819267831,1.0,-0.7903741584176125
sp|P36114|YKR18_YEAST,0.1510334732284616,1.0,0.03758649759655697
sp|P25373|GLRX1_YEAST,0.8195648899727428,1.0,-0.02069975788626799
sp|P22217|TRX1_YEAST,0.37485550132741796,1.0,0.11993420980902503
sp|Q06205|FKBP4_YEAST,0.03242976801513832,1.0,0.5208113668166033
sp|P43535|GCN20_YEAST,0.935645175335892,1.0,-0.8965853310529285
CON__P00761,0.8129743692342921,1.0,7.195078842237024e-05
sp|P01119|RAS1_YEAST,0.0008132053972919242,0.14894600926326163,1.9631488268797224
sp|P38764|RPN1_YEAST,0.7189716560810898,1.0,-0.7130181893077228
sp|P13298|PYRE_YEAST,0.5045330429503092,1.0,-0.01783033573930659
sp|Q04636|POB3_YEAST,0.23038219701527304,1.0,0.3169860690830255
sp|P21243|PSA1_YEAST,0.6457083589291435,1.0,-0.22545898452943675
P55957ups|BID_HUMAN_UPS,5.7911622127346616e-05,0.022489292027906047,3.795212492964332
sp|P38013|AHP1_YEAST,0.7170816056861606,1.0,-0.0920306108841249
sp|Q03862|ARX1_YEAST,0.35445249318682026,1.0,-0.0032246259433037494
sp|P38707|SYNC_YEAST,0.23614484345198533,1.0,0.06693508961012669
sp|P39076|TCPB_YEAST,0.5975226570144896,1.0,0.0016162991588745494
sp|P16451|ODPX_YEAST,0.0709616681829005,1.0,-0.00843947939833356
sp|P40185|MMF1_YEAST,0.7211521667025226,1.0,0.000888851176560479
sp|P17555|CAP_YEAST,0.0032395108848775047,0.3998636489758831,1.1924740961517404
sp|P54113|PUR91_YEAST,0.1523518296979654,1.0,-0.18276326649343488
sp|P25343|RV161_YEAST,0.9093850714064837,1.0,-0.2373140926104528
sp|P25719|CYPC_YEAST,0.762340649880214,1.0,0.0008580828009006799
sp|Q86ZR7|YKD3A_YEAST,0.04964980545113326,1.0,0.530205247654786
sp|P25340|ERG4_YEAST,0.3751889967542137,1.0,-0.12655514443662477
sp|Q3E764|TMA7_YEAST,0.9209191851333768,1.0,-0.18586517993731455
sp|P39727|ERV46_YEAST,0.05316373629354074,1.0,0.053222202856588297
sp|P23639|PSA2_YEAST,0.649222850506273,1.0,-0.11180562528602778
sp|P14742|GFA1_YEAST,0.6889774239686292,1.0,-0.039650857047139706
sp|P32895|KPR1_YEAST,0.18260388472114633,1.0,0.0764572963409087
sp|P17709|HXKG_YEAST,0.7592200822403996,1.0,-0.09885727703668816
sp|P33767|OSTB_YEAST,0.09145856970618206,1.0,0.5982420295848166
sp|P37302|APE3_YEAST,0.8638311682045696,1.0,0.09160620175656457
sp|Q99257|MEX67_YEAST,0.3239672204736031,1.0,0.3048473930122553
sp|Q12680|GLT1_YEAST,0.34738258080098405,1.0,-0.1484947221733508
sp|P00942|TPIS_YEAST,0.6460710681305377,1.0,-0.13263275119512397
sp|P38523|GRPE_YEAST,0.32428795262731164,1.0,0.16608853022212244
sp|P53303|ZPR1_YEAST,0.10666156074086917,1.0,0.4172510445763346
sp|P35691|TCTP_YEAST,0.2845556836980973,1.0,0.06932807911651669
sp|P28495|CAPZA_YEAST,0.3670028598648586,1.0,-0.5759323300407395
sp|Q12250|RPN5_YEAST,0.9921217081482917,1.0,-0.9715171591557921
sp|P15873|PCNA_YEAST,0.23566566680332426,1.0,-0.6505378912114383
sp|Q04013|YHM2_YEAST,0.3090035969168475,1.0,-0.08764675655946697
sp|P32621|GDA1_YEAST,0.36778141851095236,1.0,0.36209691560651125
sp|Q04305|UTP15_YEAST,0.7746698723725148,1.0,0.09492496846592265
sp|P33297|PRS6A_YEAST,0.680837751687168,1.0,-0.5153688945982111
sp|P42945|UTP10_YEAST,0.7237681114180163,1.0,-0.40554719473593437
sp|P53742|NOG2_YEAST,0.012158837626817276,0.9329334225546889,0.5115741377671998
sp|P10664|RL4A_YEAST,0.6608235356433441,1.0,-0.08457488301164595
sp|Q12480|ETFA_YEAST,0.38765953651652896,1.0,-0.2763243116205212
sp|Q12532|RQC2_YEAST,0.4522015111846325,1.0,-0.5933239360018288
sp|P40217|EIF3I_YEAST,0.4442254601949597,1.0,0.05719396810579891
sp|P53299|TIM13_YEAST,0.30573365980241024,1.0,0.3476587459197731
sp|Q04491|SEC13_YEAST,0.08511528206373734,1.0,-0.16197585802059145
sp|P33734|HIS5_YEAST,0.17386825317727397,1.0,0.22571521622402457
sp|Q12136|SAS10_YEAST,0.7982097946888096,1.0,-0.5324959248564163
sp|Q01939|PRS8_YEAST,0.150952309180993,1.0,0.19153501660438416
sp|P09457|ATPO_YEAST,0.9174737802899335,1.0,-0.44569795400958867
sp|P32911|SUI1_YEAST,0.40882925991748187,1.0,0.21130917603034227
sp|P38861|NMD3_YEAST,0.006965089984955828,0.6378599803158144,1.0911088716173714
sp|P49687|NU145_YEAST,0.1542845221223861,1.0,0.38779501678716777
sp|Q07953|SDO1_YEAST,0.17891459075467797,1.0,0.42335459728161684
sp|Q12335|PST2_YEAST,0.9800017314952434,1.0,-0.9581232037042611
sp|P32588|PUB1_YEAST,0.030822768342192945,1.0,0.6307363808085888
sp|P20424|SRP54_YEAST,0.8884304322395792,1.0,-0.6460112606600182
sp|Q12122|HOSM_YEAST,0.05059892650713091,1.0,0.5225948745873114
sp|P53163|MNP1_YEAST,0.2480822212284148,1.0,0.46890614347392834
sp|P35189|TAF14_YEAST,0.4949393827680648,1.0,0.14066006744386783
sp|P48606|TBCA_YEAST,0.7566505976753568,1.0,-0.04205760871363987
sp|P40075|SCS2_YEAST,0.3753131831498596,1.0,-0.02364223455374237
sp|O14455|RL36B_YEAST,0.5342642569520395,1.0,0.02291954723081524
sp|Q02821|IMA1_YEAST,0.904133098997217,1.0,-0.8407569521333969
sp|P39985|DPO5_YEAST,0.9355595755762912,1.0,-0.319497110528685
sp|Q12306|SMT3_YEAST,0.9511353323261911,1.0,0.07593034331611115
sp|Q12211|PUS1_YEAST,0.14871997594800349,1.0,0.28961211890122485
sp|P43588|RPN11_YEAST,0.3155367903510282,1.0,-1.050630237479509
sp|P80210|PURA_YEAST,0.032228879172454074,1.0,0.23384773513012824
sp|Q06103|RPN7_YEAST,0.005025045632573481,0.5383372768796811,0.528506488461051
sp|P00358|G3P2_YEAST,0.5202229383783261,1.0,-0.1819305789337058
sp|P20447|DBP3_YEAST,0.7858262425879654,1.0,0.13118681549691757
sp|Q12114|CHS5_YEAST,0.5904182203330297,1.0,-0.29190911275100895
sp|P15992|HSP26_YEAST,0.784457033125998,1.0,0.13672153960649544
sp|Q12154|GET3_YEAST,0.7170018210012069,1.0,-0.2785192003439967
sp|P32790|SLA1_YEAST,0.045883421453167025,1.0,-0.04241028221011511
P00709ups|LALBA_HUMAN_UPS,0.0005569235494503493,0.10540583200667294,1.8387293644842895
sp|Q05775|EIF3J_YEAST,0.33726699846181046,1.0,-0.1296032260117587
sp|P09938|RIR2_YEAST,0.9281641119217066,1.0,-0.30176412890244786
sp|Q05050|EIS1_YEAST,0.08088150488720759,1.0,0.08473545739848554
sp|Q04225|RRB1_YEAST,0.6719860363905716,1.0,0.07554386828944004
sp|Q6Q547|NOP10_YEAST,0.5798953427149568,1.0,-0.21158089142880065
sp|P25297|PHO84_YEAST,0.8783071509881484,1.0,-0.11528743916469786
sp|Q03048|COFI_YEAST,0.049000041333406956,1.0,0.6663760418696443
sp|P53549|PRS10_YEAST,0.5314377017434891,1.0,-0.12558925862312798
sp|P32486|KRE6_YEAST,0.046406142831114106,1.0,0.8320349368017735
sp|P05759|RS31_YEAST,0.7647335691787231,1.0,-0.04037915743562692
sp|P38130|KTR3_YEAST,0.9314607742654043,1.0,-0.128794945454219
sp|P54783|ALO_YEAST,0.6023226673339699,1.0,-1.0807515534194927
sp|P19881|PNPP_YEAST,0.36635876510225013,1.0,0.2621196197934766
sp|P32419|MDHP_YEAST,0.13593031152788232,1.0,-0.17393201612004994
sp|P02309|H4_YEAST,0.7544467490839208,1.0,-0.18376547450955627
sp|Q05933|ARPC3_YEAST,0.1162141706461843,1.0,-0.08985829934065315
